"ID","Site","TypeSite","meanBC","Y_muni","X_muni"
"AgriCh_1159","cova de Can Sadurni","Cave",5415,41.33381,1.92247
"AgriCh_1160","cova de l Avi","Cave",3467,41.38777,1.93213
"AgriCh_1161","cova de l Avi","Cave",3458,41.38777,1.93213
"AgriCh_1162","cova de la Font del Molinot","Cave",4273,41.41759,1.5177
"AgriCh_1163","cova de la Font del Molinot","Cave",3472,41.41759,1.5177
"AgriCh_1164","cova de la Font del Molinot","Cave",3328,41.41759,1.5177
"AgriCh_1165","cova de la Guineu","Cave",4426,41.41541,1.65206
"AgriCh_1166","cova de la Guineu","Cave",4324,41.41541,1.65206
"AgriCh_1167","cova de la Guineu","Cave",4315,41.41541,1.65206
"AgriCh_1168","cova de la Guineu","Cave",4163,41.41541,1.65206
"AgriCh_1169","cova de la Guineu","Cave",2958,41.41541,1.65206
"AgriCh_1170","cova de la Guineu","Cave",3002,41.41541,1.65206
"AgriCh_1171","cova de la Guineu","Cave",2775,41.41541,1.65206
"AgriCh_1172","cova de la Guineu","Cave",2703,41.41541,1.65206
"AgriCh_1173","cova de la Guineu","Cave",1012,41.41541,1.65206
"AgriCh_1174","cova de la Guineu","Cave",5098,41.41541,1.65206
"AgriCh_1175","cova de la Guineu","Cave",5396,41.41541,1.65206
"AgriCh_1176","cova de la Guineu","Cave",3210,41.41541,1.65206
"AgriCh_1177","cova de la Guineu","Cave",2754,41.41541,1.65206
"AgriCh_1178","cova de la Pesseta","Cave",2835,41.38994,1.57065
"AgriCh_1179","cova de la Pesseta","Cave",2672,41.38994,1.57065
"AgriCh_1180","cova de la Pesseta","Cave",2314,41.38994,1.57065
"AgriCh_1181","cova de lAvellaner","Cave",4821,42.05738,2.53773
"AgriCh_1182","cova de lAvellaner","Cave",4689,42.05738,2.53773
"AgriCh_1183","cova de lAvellaner","Cave",5144,42.05738,2.53773
"AgriCh_1184","cova de lAvellaner","Cave",5023,42.05738,2.53773
"AgriCh_1185","cova de lAvellaner","Cave",4816,42.05738,2.53773
"AgriCh_1186","cova de les Agulles","Cave",3173,41.41699,1.93143
"AgriCh_1187","cova de les Encantades de Martis","Cave",3165,42.17994,2.79718
"AgriCh_1188","cova de les Grioteres","Cave",4123,41.94896,2.38594
"AgriCh_1189","cova de les Grioteres","Cave",3742,41.94896,2.38594
"AgriCh_1190","cova de les Grioteres","Cave",4123,41.94896,2.38594
"AgriCh_1191","cova de les Pixarelles","Cave",2445,41.9974,2.41962
"AgriCh_1192","cova de les Portes","Cave",2620,42.04658,1.5077
"AgriCh_1193","cova de lEsperit","Cave",5837,42.8328,2.91889
"AgriCh_1194","cova de lEsperit","Cave",5107,42.8328,2.91889
"AgriCh_1195","cova de Sant Llorenc","Cave",5661,41.23829,1.8119
"AgriCh_1196","cova de Sant Llorenc","Cave",4893,41.23829,1.8119
"AgriCh_1197","cova de Sant Llorenc","Cave",3666,41.23829,1.8119
"AgriCh_1198","cova de Sant Llorenc","Cave",5142,41.23829,1.8119
"AgriCh_1199","cova de Sant Llorenc","Cave",4783,41.23829,1.8119
"AgriCh_1200","cova de Sant Llorenc","Cave",4728,41.23829,1.8119
"AgriCh_1201","cova del forat del Forat de Conqueta","Cave",3175,41.90912,0.76579
"AgriCh_1202","cova del forat del Forat de Conqueta","Cave",2732,41.90912,0.76579
"AgriCh_1203","cova del Frare","Cave",4981,41.60354,2.02436
"AgriCh_1204","cova del Frare","Cave",4912,41.60354,2.02436
"AgriCh_1205","cova del Frare","Cave",5283,41.60354,2.02436
"AgriCh_1206","cova del Frare","Cave",4665,41.60354,2.02436
"AgriCh_1207","cova del Frare","Cave",4305,41.60354,2.02436
"AgriCh_1208","cova del Frare","Cave",1948,41.60354,2.02436
"AgriCh_1209","cova del Frare","Cave",5119,41.60354,2.02436
"AgriCh_1210","cova del Frare","Cave",5103,41.60354,2.02436
"AgriCh_1211","cova del Frare","Cave",3147,41.60354,2.02436
"AgriCh_1212","cova del Frare","Cave",2520,41.60354,2.02436
"AgriCh_1213","cova del Frare","Cave",2230,41.60354,2.02436
"AgriCh_1214","cova del Frare","Cave",2134,41.60354,2.02436
"AgriCh_1215","cova del Frare","Cave",3808,41.60354,2.02436
"AgriCh_1216","cova del Mort","Cave",1339,42.081667,0.764444
"AgriCh_1217","cova del Mort","Cave",3687,42.081667,0.764444
"AgriCh_1218","cova del Mort","Cave",2029,42.081667,0.764444
"AgriCh_1219","cova del Mort","Cave",1494,42.081667,0.764444
"AgriCh_1220","cova del Mort","Cave",1606,42.081667,0.764444
"AgriCh_1221","cova del Mort","Cave",3527,42.081667,0.764444
"AgriCh_1222","cova del Mort","Cave",3461,42.081667,0.764444
"AgriCh_1223","cova del Panta de Foix","Cave",3225,41.25618,1.59328
"AgriCh_1224","cova del Panta de Foix","Cave",3211,41.25618,1.59328
"AgriCh_1225","cova del Panta de Foix","Cave",3086,41.25618,1.59328
"AgriCh_1226","cova del Panta de Foix","Cave",2784,41.25618,1.59328
"AgriCh_1227","cova del Parco","Cave",5367,41.91368,0.96209
"AgriCh_1228","cova del Parco","Cave",5372,41.91368,0.96209
"AgriCh_1229","cova del Parco","Cave",4670,41.91368,0.96209
"AgriCh_1230","cova del Parco","Cave",5113,41.91368,0.96209
"AgriCh_1231","cova del Parco","Cave",5054,41.91368,0.96209
"AgriCh_1232","cova del Pasteral","Cave",4116,41.97167,2.62163
"AgriCh_1233","cova del Sardo","Cave",3862,42.50734,0.8018
"AgriCh_1234","cova del Sardo","Cave",2793,42.50734,0.8018
"AgriCh_1235","cova del Sardo","Cave",5483,42.50734,0.8018
"AgriCh_1236","cova del Sardo","Cave",4715,42.50734,0.8018
"AgriCh_1237","cova del Sardo","Cave",4558,42.50734,0.8018
"AgriCh_1238","cova del Sardo","Cave",4530,42.50734,0.8018
"AgriCh_1239","cova del Sardo","Cave",4517,42.50734,0.8018
"AgriCh_1240","cova del Sardo","Cave",4473,42.50734,0.8018
"AgriCh_1241","cova del Sardo","Cave",4458,42.50734,0.8018
"AgriCh_1242","cova del Sardo","Cave",4081,42.50734,0.8018
"AgriCh_1243","cova del Sardo","Cave",3788,42.50734,0.8018
"AgriCh_1244","cova del Sardo","Cave",3727,42.50734,0.8018
"AgriCh_1245","cova del Sardo","Cave",3552,42.50734,0.8018
"AgriCh_1246","cova del Sardo","Cave",3486,42.50734,0.8018
"AgriCh_1247","cova del Sardo","Cave",3252,42.50734,0.8018
"AgriCh_1248","cova del Sardo","Cave",3191,42.50734,0.8018
"AgriCh_1249","cova del Sardo","Cave",2671,42.50734,0.8018
"AgriCh_1250","cova del Senglar","Cave",2680,42.307,2.723
"AgriCh_1251","cova del Toll","Cave",4666,41.81351,2.09804
"AgriCh_1252","cova del Toll","Cave",4445,41.81351,2.09804
"AgriCh_1253","cova del Toll","Cave",4263,41.81351,2.09804
"AgriCh_1254","cova del Toll","Cave",4263,41.81351,2.09804
"AgriCh_1255","cova del Toll","Cave",4080,41.81351,2.09804
"AgriCh_1256","cova del Toll","Cave",4046,41.81351,2.09804
"AgriCh_1257","cova del Toll","Cave",3892,41.81351,2.09804
"AgriCh_1258","cova del Toll","Cave",5405,41.81351,2.09804
"AgriCh_1259","cova del Toll","Cave",5373,41.81351,2.09804
"AgriCh_1260","cova del Toll","Cave",4825,41.81351,2.09804
"AgriCh_1261","cova del Toll","Cave",2244,41.81351,2.09804
"AgriCh_1262","cova del Toll","Cave",4218,41.81351,2.09804
"AgriCh_1263","cova del Toll","Cave",4056,41.81351,2.09804
"AgriCh_1264","cova del Toll","Cave",4030,41.81351,2.09804
"AgriCh_1265","cova del Toll","Cave",4001,41.81351,2.09804
"AgriCh_1266","cova del Toll","Cave",4297,41.81351,2.09804
"AgriCh_1267","cova del Vidre","Cave",5128,40.82248,0.50387
"AgriCh_1268","cova del Vidre","Cave",5218,40.82248,0.50387
"AgriCh_1269","cova del Vidre","Cave",5126,40.82248,0.50387
"AgriCh_1270","cova dels Ermitons","Cave",3265,42.23768,2.65095
"AgriCh_1271","cova den Pau","Cave",4484,42.17174,2.74817
"AgriCh_1272","cova den Pau","Cave",3723,42.17174,2.74817
"AgriCh_1273","cova den Pau","Cave",2928,42.17174,2.74817
"AgriCh_1274","cova den Pau","Cave",1768,42.17174,2.74817
"AgriCh_1275","cova Foradada","Cave",5142,41.2023,1.56998
"AgriCh_1276","cova Foradada","Cave",2989,41.2023,1.56998
"AgriCh_1277","cova Freda","Cave",5396,41.56732,1.829452
"AgriCh_1278","cova Gran de Montserrat","Cave",5359,41.56732,1.829452
"AgriCh_1279","cova Gran de Montserrat","Cave",5331,41.56732,1.829452
"AgriCh_1280","cova Gran de Santa Linya","Cave",4088,41.90912,0.76579
"AgriCh_1281","cova Gran de Santa Linya","Cave",3259,41.90912,0.76579
"AgriCh_1282","cova Gran de Santa Linya","Cave",3225,41.90912,0.76579
"AgriCh_1283","cova Gran de Santa Linya","Cave",1883,41.90912,0.76579
"AgriCh_1284","cova Gran de Santa Linya","Cave",3634,41.90912,0.76579
"AgriCh_1285","cova Gran de Santa Linya","Cave",3156,41.90912,0.76579
"AgriCh_1286","cova Gran de Santa Linya","Cave",3072,41.90912,0.76579
"AgriCh_1287","cova Gran de Santa Linya","Cave",2915,41.90912,0.76579
"AgriCh_1288","cova Gran de Santa Linya","Cave",2799,41.90912,0.76579
"AgriCh_1289","cova Gran de Santa Linya","Cave",2843,41.90912,0.76579
"AgriCh_1290","cova Gran de Santa Linya","Cave",2799,41.90912,0.76579
"AgriCh_1291","cova Gran de Santa Linya","Cave",3010,41.90912,0.76579
"AgriCh_1292","cova Gran de Santa Linya","Cave",3065,41.90912,0.76579
"AgriCh_1293","cova Gran de Santa Linya","Cave",4914,41.90912,0.76579
"AgriCh_1294","cova Gran de Santa Linya","Cave",3563,41.90912,0.76579
"AgriCh_1295","cova Gran de Santa Linya","Cave",3536,41.90912,0.76579
"AgriCh_1296","cova Gran de Santa Linya","Cave",3425,41.90912,0.76579
"AgriCh_1297","cova Gran de Santa Linya","Cave",3204,41.90912,0.76579
"AgriCh_1298","cova Gran de Santa Linya","Cave",2726,41.90912,0.76579
"AgriCh_1299","covelo di Terlago","Cave",4556,46.09871,11.02152
"AgriCh_1300","coveta del Marge del Moro","Cave",2728,41.33381,1.92247
"AgriCh_1301","Crestins","Open air",3164,46.83,9.407083
"AgriCh_1302","Crestins","Open air",3118,46.83,9.407083
"AgriCh_1303","Cretaz Polet","Open air",3990,46.083333,7.15
"AgriCh_1304","Dachshoehle","Cave",3280,47.71732,8.664683
"AgriCh_1305","Dachshoehle","Cave",3183,47.71732,8.664683
"AgriCh_1306","Dachshoehle","Cave",3174,47.71732,8.664683
"AgriCh_1307","Dachshoehle","Cave",5062,47.71732,8.664683
"AgriCh_1308","Delley-Portalban","Pile-dwelling",2960,46.916667,6.966667
"AgriCh_1309","Delley-Portalban","Pile-dwelling",2916,46.916667,6.966667
"AgriCh_1310","Delley-Portalban","Pile-dwelling",2442,46.916667,6.966667
"AgriCh_1311","Delley-Portalban","Pile-dwelling",5758,46.916667,6.966667
"AgriCh_1312","Delley-Portalban","Pile-dwelling",3099,46.916667,6.966667
"AgriCh_1313","Derriere la Croix","Open air",4488,46.883333,6.983333
"AgriCh_1314","Didenheim","Open air",3210,47.7167,7.3
"AgriCh_1315","Didenheim","Open air",3708,47.7167,7.3
"AgriCh_1316","Didenheim","Open air",3701,47.7167,7.3
"AgriCh_1317","Didenheim","Open air",3701,47.7167,7.3
"AgriCh_1318","Didenheim","Open air",3691,47.7167,7.3
"AgriCh_1319","Didenheim","Open air",3670,47.7167,7.3
"AgriCh_1320","Didenheim","Open air",3659,47.7167,7.3
"AgriCh_1321","Didenheim","Open air",3234,47.7167,7.3
"AgriCh_1322","dolmen de Chambres-d Alaric","Dolmen",2132,43.149973,2.594138
"AgriCh_1323","Dolmen de lUbac","Dolmen",5614,43.8667,5.25
"AgriCh_1324","Dolmen de lUbac","Dolmen",2745,43.8667,5.25
"AgriCh_1325","Dolmen de lUbac","Dolmen",2486,43.8667,5.25
"AgriCh_1326","Dolmen de lUbac","Dolmen",4061,43.8667,5.25
"AgriCh_1327","Dolmen de lUbac","Dolmen",2735,43.8667,5.25
"AgriCh_1328","Dolmen de St.Eugene","Dolmen",3201,43.2667,2.51667
"AgriCh_1329","Dolmen of Oberbipp","Dolmen",3213,47.266667,7.666667
"AgriCh_1330","Dolmen of Oberbipp","Dolmen",3197,47.266667,7.666667
"AgriCh_1331","Dolmen of Oberbipp","Dolmen",2988,47.266667,7.666667
"AgriCh_1332","Dolmen of Oberbipp","Dolmen",3216,47.266667,7.666667
"AgriCh_1333","Dolmen of Oberbipp","Dolmen",3185,47.266667,7.666667
"AgriCh_1334","Dolmen of Oberbipp","Dolmen",3204,47.266667,7.666667
"AgriCh_1335","Dolmen of Oberbipp","Dolmen",3189,47.266667,7.666667
"AgriCh_1336","Dolmen of Oberbipp","Dolmen",3185,47.266667,7.666667
"AgriCh_1337","Dolmen of Oberbipp","Dolmen",3204,47.266667,7.666667
"AgriCh_1338","Dolmen of Oberbipp","Dolmen",2811,47.266667,7.666667
"AgriCh_1339","Dolmen of Oberbipp","Dolmen",2855,47.266667,7.666667
"AgriCh_1340","Dolmen of Oberbipp","Dolmen",2783,47.266667,7.666667
"AgriCh_1341","Dolmen of Oberbipp","Dolmen",2779,47.266667,7.666667
"AgriCh_1342","Dolmen of Oberbipp","Dolmen",2766,47.266667,7.666667
"AgriCh_1343","Dolmen of Oberbipp","Dolmen",2617,47.266667,7.666667
"AgriCh_1344","Dolmen of Oberbipp","Dolmen",2988,47.266667,7.666667
"AgriCh_1345","Dolmen of Oberbipp","Dolmen",2972,47.266667,7.666667
"AgriCh_1346","Dolmen of Oberbipp","Dolmen",3169,47.266667,7.666667
"AgriCh_1347","Dolmen of Oberbipp","Dolmen",3099,47.266667,7.666667
"AgriCh_1348","Dolmen of Oberbipp","Dolmen",3009,47.266667,7.666667
"AgriCh_1349","Dolmen of Oberbipp","Dolmen",3205,47.266667,7.666667
"AgriCh_1350","Dolmen of Oberbipp","Dolmen",3211,47.266667,7.666667
"AgriCh_1351","Dolmen of Oberbipp","Dolmen",2767,47.266667,7.666667
"AgriCh_1352","Dolmen of Oberbipp","Dolmen",3023,47.266667,7.666667
"AgriCh_1353","Dolmen of Oberbipp","Dolmen",3201,47.266667,7.666667
"AgriCh_1354","Dolmen of Oberbipp","Dolmen",3217,47.266667,7.666667
"AgriCh_1355","Dolmen of Oberbipp","Dolmen",3185,47.266667,7.666667
"AgriCh_1356","Dolmen of Oberbipp","Dolmen",3189,47.266667,7.666667
"AgriCh_1357","Dolmen of Oberbipp","Dolmen",3214,47.266667,7.666667
"AgriCh_1358","Dolmen of Oberbipp","Dolmen",3182,47.266667,7.666667
"AgriCh_1359","Dolmen of Oberbipp","Dolmen",3225,47.266667,7.666667
"AgriCh_1360","Dolmen of Oberbipp","Dolmen",3056,47.266667,7.666667
"AgriCh_1361","Dolmen of Oberbipp","Dolmen",3166,47.266667,7.666667
"AgriCh_1362","Dolmen of Oberbipp","Dolmen",3214,47.266667,7.666667
"AgriCh_1363","Dolmen of Oberbipp","Dolmen",3169,47.266667,7.666667
"AgriCh_1364","Dolmen of Oberbipp","Dolmen",3182,47.266667,7.666667
"AgriCh_1365","Dolmen of Oberbipp","Dolmen",3148,47.266667,7.666667
"AgriCh_1366","Dolmen of Oberbipp","Dolmen",3104,47.266667,7.666667
"AgriCh_1367","Dolmen of Oberbipp","Dolmen",3481,47.266667,7.666667
"AgriCh_1368","Dolmen of Oberbipp","Dolmen",3133,47.266667,7.666667
"AgriCh_1369","Dolmen of Oberbipp","Dolmen",3692,47.266667,7.666667
"AgriCh_1370","Dolmen of Oberbipp","Dolmen",3211,47.266667,7.666667
"AgriCh_1371","Dolmen of Oberbipp","Dolmen",2809,47.266667,7.666667
"AgriCh_1372","Dolmen of Oberbipp","Dolmen",3197,47.266667,7.666667
"AgriCh_1373","Dolmen of Oberbipp","Dolmen",2993,47.266667,7.666667
"AgriCh_1374","Dolmen of Oberbipp","Dolmen",3116,47.266667,7.666667
"AgriCh_1375","Dolmen of Oberbipp","Dolmen",3213,47.266667,7.666667
"AgriCh_1376","Dolmen of Oberbipp","Dolmen",3270,47.266667,7.666667
"AgriCh_1377","Dolmen of Oberbipp","Dolmen",3210,47.266667,7.666667
"AgriCh_1378","Dolmen of Oberbipp","Dolmen",3715,47.266667,7.666667
"AgriCh_1379","Dolmen of Oberbipp","Dolmen",3186,47.266667,7.666667
"AgriCh_1380","Dolmen of Oberbipp","Dolmen",3181,47.266667,7.666667
"AgriCh_1381","Dolmen of Oberbipp","Dolmen",3148,47.266667,7.666667
"AgriCh_1382","Dolmen of Oberbipp","Dolmen",3148,47.266667,7.666667
"AgriCh_1383","Dolmen of Oberbipp","Dolmen",3182,47.266667,7.666667
"AgriCh_1384","Dolmen of Oberbipp","Dolmen",3056,47.266667,7.666667
"AgriCh_1385","Dolmen of Oberbipp","Dolmen",3178,47.266667,7.666667
"AgriCh_1386","Dolmen of Oberbipp","Dolmen",3007,47.266667,7.666667
"AgriCh_1387","Dolmen of Oberbipp","Dolmen",3214,47.266667,7.666667
"AgriCh_1388","Dolmen of Oberbipp","Dolmen",3055,47.266667,7.666667
"AgriCh_1389","Dolmen of Oberbipp","Dolmen",3217,47.266667,7.666667
"AgriCh_1390","Dolmen of Oberbipp","Dolmen",3211,47.266667,7.666667
"AgriCh_1391","Dolmen of Oberbipp","Dolmen",3128,47.266667,7.666667
"AgriCh_1392","Dolmen of Oberbipp","Dolmen",3112,47.266667,7.666667
"AgriCh_1393","Dolmen of Oberbipp","Dolmen",3024,47.266667,7.666667
"AgriCh_1394","Dolmen of Oberbipp","Dolmen",3136,47.266667,7.666667
"AgriCh_1395","Dolmen of Oberbipp","Dolmen",3166,47.266667,7.666667
"AgriCh_1396","Dolmen of Oberbipp","Dolmen",3218,47.266667,7.666667
"AgriCh_1397","Dolmengrab","Dolmen",2490,47.466667,7.583333
"AgriCh_1398","Dolmengrab","Dolmen",2472,47.466667,7.583333
"AgriCh_1399","Dolmengrab","Dolmen",2352,47.466667,7.583333
"AgriCh_1400","Dolmengrab","Dolmen",2461,47.466667,7.583333
"AgriCh_1401","Dolmengrab","Dolmen",2378,47.466667,7.583333
"AgriCh_1402","Dos de Borgaz","Open air",4526,45.5561,6.6494
"AgriCh_1403","Dos de Borgaz","Open air",4357,45.5561,6.6494
"AgriCh_1404","Dos de Borgaz","Open air",4357,45.5561,6.6494
"AgriCh_1405","Dos de Borgaz","Open air",3525,45.5561,6.6494
"AgriCh_1406","Dufourstrasse","Open air",3826,47.366667,8.55
"AgriCh_1407","Dufourstrasse","Open air",3760,47.366667,8.55
"AgriCh_1408","Dufourstrasse","Open air",2088,47.366667,8.55
"AgriCh_1409","Dugali Alti","Open air",5018,45.216667,10.25
"AgriCh_1410","Egelsee","Pile-dwelling",3781,47.383333,8.3
"AgriCh_1411","Egelsee","Pile-dwelling",3698,47.383333,8.3
"AgriCh_1412","Egelsee","Pile-dwelling",3659,47.383333,8.3
"AgriCh_1413","Egelsee","Pile-dwelling",3569,47.383333,8.3
"AgriCh_1414","Egelsee","Pile-dwelling",3787,47.383333,8.3
"AgriCh_1415","Egelsee","Pile-dwelling",3574,47.383333,8.3
"AgriCh_1416","Egelsee","Pile-dwelling",3541,47.383333,8.3
"AgriCh_1417","Egelsee","Pile-dwelling",3523,47.383333,8.3
"AgriCh_1418","Egelsee","Pile-dwelling",3523,47.383333,8.3
"AgriCh_1419","Egolzwil 3","Open air",5434,47.183333,8
"AgriCh_1420","Egolzwil 3","Open air",4481,47.183333,8
"AgriCh_1421","Egolzwil 3","Open air",4111,47.183333,8
"AgriCh_1422","Egolzwil 3","Open air",3786,47.183333,8
"AgriCh_1423","Egolzwil 3","Open air",3722,47.183333,8
"AgriCh_1424","Egolzwil 3","Open air",3435,47.183333,8
"AgriCh_1425","Egolzwil 3","Open air",3392,47.183333,8
"AgriCh_1426","Egolzwil 3","Open air",3392,47.183333,8
"AgriCh_1427","Egolzwil 3","Open air",4240,47.183333,8
"AgriCh_1428","Egolzwil 3","Open air",4209,47.183333,8
"AgriCh_1429","Egolzwil 3","Open air",4251,47.183333,8
"AgriCh_1430","Egolzwil 3","Open air",4116,47.183333,8
"AgriCh_1431","Egolzwil 4","Open air",4193,47.183333,8
"AgriCh_1432","Egolzwil 4","Open air",3174,47.183333,8
"AgriCh_1433","Egolzwil 4","Open air",3802,47.183333,8
"AgriCh_1434","Egolzwil 4","Open air",3957,47.183333,8
"AgriCh_1435","Egolzwil 4","Open air",3919,47.183333,8
"AgriCh_1436","Egolzwil 4","Open air",3864,47.183333,8
"AgriCh_1437","Egolzwil 4","Open air",3834,47.183333,8
"AgriCh_1438","Egolzwil 5","Open air",3633,47.183333,8
"AgriCh_1439","Egolzwil 5","Open air",3818,47.183333,8
"AgriCh_1440","Egolzwil 5","Open air",3783,47.183333,8
"AgriCh_1441","Eguisheim","Open air",2527,48.05,7.3
"AgriCh_1442","Eguisheim","Open air",2597,48.05,7.3
"AgriCh_1443","El Cavet","Open air",5501,41.07539,1.05435
"AgriCh_1444","El Cavet","Open air",5410,41.07539,1.05435
"AgriCh_1445","El Cavet","Open air",5556,41.07539,1.05435
"AgriCh_1446","El Coll","Open air",3538,41.640556,2.402222
"AgriCh_1447","El Coll","Open air",3395,41.640556,2.402222
"AgriCh_1448","El Llord I","Open air",3794,42.02397,1.41673
"AgriCh_1449","El Llord V","Open air",2930,42.02397,1.41673
"AgriCh_1450","El Padro II","Open air",4459,41.9974,2.41962
"AgriCh_1451","El Padro II","Open air",4435,41.9974,2.41962
"AgriCh_1452","El Padro II","Open air",4739,41.9974,2.41962
"AgriCh_1453","El Padro II","Open air",4620,41.9974,2.41962
"AgriCh_1454","El Padro II","Open air",6768,41.9974,2.41962
"AgriCh_1455","Els Cirerers","Open air",4029,41.34727,1.70133
"AgriCh_1456","Els Lladres","Cave",4162,41.60992,1.91751
"AgriCh_1457","Els Mallols","Open air",3984,41.492,2.13882
"AgriCh_1458","en Raillon","Open air",2297,46.683333,6.566667
"AgriCh_1459","En Seyton","Open air",3526,46.466667,6.833333
"AgriCh_1460","Encombres","Open air",4162,43.3475,2.9631
"AgriCh_1461","Enveitg","Open air",3737,42.4667,1.91667
"AgriCh_1462","Enveitg","Open air",3247,42.4667,1.91667
"AgriCh_1463","Enveitg","Open air",3036,42.4667,1.91667
"AgriCh_1464","Enveitg","Open air",4131,42.4667,1.91667
"AgriCh_1465","Eremitage","Cave",5318,47.491944,7.628611
"AgriCh_1466","Eremitage","Cave",5307,47.491944,7.628611
"AgriCh_1467","Eremitage","Cave",5104,47.491944,7.628611
"AgriCh_1468","Escanin","Open air",3975,43.743,4.7953
"AgriCh_1469","Escanin","Open air",3804,43.743,4.7953
"AgriCh_1470","Escanin","Open air",3865,43.743,4.7953
"AgriCh_1471","Escanin","Open air",1244,43.743,4.7953
"AgriCh_1472","Escanin","Open air",538,43.743,4.7953
"AgriCh_1473","Estacio de Sola III","Open air",3758,41.943611,1.565
"AgriCh_1474","Estacio de Sola III","Open air",3753,41.943611,1.565
"AgriCh_1475","Evolene-Arolla-Ouartse-les-Jouttes","Open air",2590,46.023392,7.48177
"AgriCh_1476","Fagnigola","Open air",4634,45.883333,12.716667
"AgriCh_1477","Fagnigola","Open air",4968,45.883333,12.716667
"AgriCh_1478","Fagnigola","Open air",5500,45.883333,12.716667
"AgriCh_1479","Fagnigola","Open air",5437,45.883333,12.716667
"AgriCh_1480","Fagnigola","Open air",5521,45.883333,12.716667
"AgriCh_1481","Fagnigola","Open air",5499,45.883333,12.716667
"AgriCh_1482","Fagnigola","Open air",5495,45.883333,12.716667
"AgriCh_1483","Faellanden","Open air",3035,47.37167,8.64
"AgriCh_1484","Feldbach","Open air",3147,47.37861,8.54
"AgriCh_1485","Fiorano","Open air",5619,44.536667,10.82277
"AgriCh_1486","Fiorano","Open air",4410,44.536667,10.82277
"AgriCh_1487","Fiorano","Open air",5498,44.536667,10.82277
"AgriCh_1488","Font-aux-Pigeons","Rock shelter",4787,43.3833,5.16667
"AgriCh_1489","Font-aux-Pigeons","Rock shelter",5800,43.3833,5.16667
"AgriCh_1490","Font-aux-Pigeons","Rock shelter",4994,43.3833,5.16667
